cell_id,date,ndvi_mean
260,2023-07-04,0.46898606
260,2023-07-09,0.45524344
260,2023-07-14,0.4398013
260,2023-07-19,0.30193263
260,2023-07-24,0.44553545
260,2023-08-03,0.4050485
260,2023-08-18,0.39077157
260,2023-08-23,0.2426112
260,2023-08-28,0.39422616
260,2023-09-22,0.4219347
260,2023-09-27,0.40530223
260,2023-10-02,0.33887827
260,2023-11-11,0.39068913
260,2023-11-16,0.42986375
260,2023-12-06,0.49272436
261,2023-05-15,0.5092496
261,2023-06-04,0.5165902
261,2023-06-09,0.47331226
261,2023-06-19,0.5006926
261,2023-06-24,0.4879397
261,2023-06-29,0.49600932
261,2023-07-04,0.50168484
261,2023-07-09,0.49433494
261,2023-07-14,0.48141736
261,2023-07-19,0.33350444
261,2023-07-24,0.49633446
261,2023-08-03,0.46741787
261,2023-08-18,0.4605885
261,2023-08-23,0.35819048
261,2023-08-28,0.45742482
261,2023-09-22,0.4513193
261,2023-09-27,0.46459392
261,2023-10-02,0.34294555
261,2023-11-11,0.38781124
261,2023-11-16,0.41706643
261,2023-12-06,0.47527468
262,2023-05-15,0.51815265
262,2023-06-04,0.5325869
262,2023-06-09,0.52210414
262,2023-06-19,0.5180926
262,2023-06-24,0.51066643
262,2023-06-29,0.5245152
262,2023-07-04,0.5319934
262,2023-07-09,0.5250219
262,2023-07-14,0.51284957
262,2023-07-19,0.3749634
262,2023-07-24,0.5324762
262,2023-08-03,0.5065829
262,2023-08-18,0.50826013
262,2023-08-23,0.18931746
262,2023-08-28,0.5009703
262,2023-09-22,0.49079168
262,2023-09-27,0.34583133
262,2023-10-02,0.51644117
262,2023-11-11,0.522293
262,2023-11-16,0.54881966
262,2023-12-06,0.5405238
263,2023-05-15,0.5346791
263,2023-06-04,0.50701183
263,2023-06-09,0.53499866
263,2023-06-19,0.53029776
263,2023-06-24,0.52179956
263,2023-06-29,0.5299422
263,2023-07-04,0.53601235
263,2023-07-09,0.52530336
263,2023-07-14,0.5109012
263,2023-07-19,0.3737611
263,2023-07-24,0.52947485
263,2023-08-03,0.4976844
263,2023-08-18,0.5036806
263,2023-08-23,0.02678145
263,2023-08-28,0.48259553
263,2023-09-22,0.46951056
263,2023-09-27,0.16150543
263,2023-10-02,0.48088625
263,2023-11-11,0.5062581
263,2023-11-16,0.52981335
263,2023-12-06,0.52605325
264,2023-05-15,0.5291546
264,2023-06-04,0.4338818
264,2023-06-09,0.53018785
264,2023-06-19,0.5293765
264,2023-06-24,0.5231682
264,2023-06-29,0.53378344
264,2023-07-04,0.5390231
264,2023-07-09,0.5306284
264,2023-07-14,0.5165471
264,2023-07-19,0.36353347
264,2023-07-24,0.539017
264,2023-08-03,0.50932235
264,2023-08-18,0.5196161
264,2023-08-23,0.17628664
264,2023-08-28,0.5042461
264,2023-09-22,0.4888737
264,2023-09-27,0.4794046
264,2023-10-02,0.49995574
264,2023-11-11,0.5153196
264,2023-11-16,0.53845817
264,2023-12-06,0.54226685
265,2023-05-15,0.48701775
265,2023-06-04,0.3420119
265,2023-06-09,0.49016398
265,2023-06-19,0.49300423
265,2023-06-24,0.48797604
265,2023-06-29,0.5014217
265,2023-07-04,0.50989413
265,2023-07-09,0.5048096
265,2023-07-14,0.4936891
265,2023-07-19,0.3702273
265,2023-07-24,0.5170775
265,2023-08-03,0.4945042
265,2023-08-18,0.5023434
265,2023-08-23,0.30104172
265,2023-08-28,0.4962483
265,2023-09-22,0.48400182
265,2023-09-27,0.5014773
265,2023-10-02,0.50432515
265,2023-11-11,0.4967743
265,2023-11-16,0.5126561
265,2023-12-06,0.5152899
266,2023-05-15,0.48647535
266,2023-06-04,0.28481618
266,2023-06-09,0.49133858
266,2023-06-19,0.49503478
266,2023-06-24,0.4896019
266,2023-06-29,0.5025922
266,2023-07-04,0.51203895
266,2023-07-09,0.5062293
266,2023-07-14,0.49254295
266,2023-07-19,0.40637583
266,2023-07-24,0.52049404
266,2023-08-03,0.49881217
266,2023-08-18,0.50018543
266,2023-08-23,0.23133446
266,2023-08-28,0.5008073
266,2023-09-22,0.47094765
266,2023-09-27,0.3578664
266,2023-10-02,0.50310147
266,2023-11-11,0.4678788
266,2023-11-16,0.51487356
266,2023-12-06,0.5211372
267,2023-05-15,0.49054775
267,2023-06-04,0.27916738
267,2023-06-09,0.49312243
267,2023-06-19,0.49589282
267,2023-06-24,0.49277973
267,2023-06-29,0.50446606
267,2023-07-04,0.51385087
267,2023-07-09,0.50834346
267,2023-07-14,0.49593103
267,2023-07-19,0.38906237
267,2023-07-24,0.5223469
267,2023-08-03,0.49928796
267,2023-08-18,0.49139163
267,2023-08-23,0.12753469
267,2023-08-28,0.49740648
267,2023-09-22,0.49116156
267,2023-09-27,0.48056027
267,2023-10-02,0.512917
267,2023-11-11,0.44699553
267,2023-11-16,0.5190614
267,2023-12-06,0.5240847
268,2023-05-15,0.48636442
268,2023-06-04,0.27780947
268,2023-06-09,0.48469925
268,2023-06-19,0.48709416
268,2023-06-24,0.48541158
268,2023-06-29,0.49651042
268,2023-07-04,0.50569
268,2023-07-09,0.49925902
268,2023-07-14,0.48813516
268,2023-07-19,0.39094618
268,2023-07-24,0.5098626
268,2023-08-03,0.48455447
268,2023-08-18,0.4670671
268,2023-08-23,0.33494383
268,2023-08-28,0.47980052
268,2023-09-22,0.46419945
268,2023-09-27,0.42695892
268,2023-10-02,0.49544346
268,2023-11-11,0.19632086
268,2023-11-16,0.5131297
268,2023-12-06,0.5207423
269,2023-05-15,0.43827114
269,2023-06-04,0.24172272
269,2023-06-09,0.44496483
269,2023-06-19,0.4441376
269,2023-06-24,0.44279024
269,2023-06-29,0.45321426
269,2023-07-04,0.4631121
269,2023-07-09,0.45865527
269,2023-07-14,0.45021337
269,2023-07-19,0.38459963
269,2023-07-24,0.47432706
269,2023-08-03,0.4554202
269,2023-08-18,0.42281348
269,2023-08-23,0.36881092
269,2023-08-28,0.4510504
269,2023-09-22,0.44595283
269,2023-09-27,0.18442604
269,2023-10-02,0.46481344
269,2023-11-11,0.3117679
269,2023-11-16,0.46096128
269,2023-12-06,0.4662658
270,2023-05-15,0.01641754
270,2023-06-04,0.008672929
270,2023-06-09,0.016938182
270,2023-06-19,0.016652014
270,2023-06-24,0.016618894
270,2023-06-29,0.017173275
270,2023-07-04,0.017430943
270,2023-07-09,0.01726677
270,2023-07-14,0.016913278
270,2023-07-19,0.0160474
270,2023-07-24,0.017769905
270,2023-08-03,0.017016057
270,2023-08-18,0.015344029
270,2023-08-23,0.0124491025
270,2023-08-28,0.016674606
270,2023-09-22,0.01647166
270,2023-09-27,0.0066813626
270,2023-10-02,0.01685676
270,2023-11-11,0.006767747
270,2023-11-16,0.017149387
270,2023-12-06,0.016869698
271,2023-05-15,0.059071023
271,2023-06-04,0.06408542
271,2023-06-09,0.06363931
271,2023-06-19,0.062141676
271,2023-06-24,0.060180172
271,2023-06-29,0.05865557
271,2023-07-04,0.05532061
271,2023-07-09,0.0507904
271,2023-07-14,0.048381448
271,2023-07-19,0.034897014
271,2023-07-24,0.04486138
271,2023-08-03,0.043850932
271,2023-08-18,0.050197326
271,2023-08-23,0.052880242
271,2023-08-28,0.05940378
271,2023-09-22,0.049432226
271,2023-09-27,0.016543757
271,2023-10-02,0.045416094
271,2023-11-11,0.045603197
271,2023-11-16,0.05406553
271,2023-12-06,0.030428689
272,2023-05-15,0.46338254
272,2023-06-04,0.44731978
272,2023-06-09,0.44022658
272,2023-06-19,0.42493415
272,2023-06-24,0.409606
272,2023-06-29,0.40872282
272,2023-07-04,0.3907769
272,2023-07-09,0.3671274
272,2023-07-14,0.35108274
272,2023-07-19,0.30169013
272,2023-07-24,0.34459338
272,2023-08-03,0.33550286
272,2023-08-18,0.35654104
272,2023-08-23,0.30935517
272,2023-08-28,0.41497642
272,2023-09-22,0.4057712
272,2023-09-27,0.23615071
272,2023-10-02,0.39583784
272,2023-11-11,0.38658497
272,2023-11-16,0.45939445
272,2023-12-06,0.38430429
273,2023-05-15,0.47729778
273,2023-06-04,0.42236832
273,2023-06-09,0.40146363
273,2023-06-19,0.37905654
273,2023-06-24,0.36936674
273,2023-06-29,0.3657566
273,2023-07-04,0.35086143
273,2023-07-09,0.33245626
273,2023-07-14,0.33008662
273,2023-07-19,0.32705116
273,2023-07-24,0.33893746
273,2023-08-03,0.3291552
273,2023-08-18,0.32961327
273,2023-08-23,0.2397292
273,2023-08-28,0.37727365
273,2023-09-22,0.3933077
273,2023-09-27,0.15686326
273,2023-10-02,0.40272072
273,2023-11-11,0.37439278
273,2023-11-16,0.43588474
273,2023-12-06,0.45429263
274,2023-05-15,0.48014367
274,2023-06-04,0.4896812
274,2023-06-09,0.446296
274,2023-06-19,0.40295616
274,2023-06-24,0.3972754
274,2023-06-29,0.4006925
274,2023-07-04,0.37849742
274,2023-07-09,0.34285107
274,2023-07-14,0.3358278
274,2023-07-19,0.29306704
274,2023-07-24,0.32379094
274,2023-08-03,0.30009148
274,2023-08-18,0.27105993
274,2023-08-23,0.09192684
274,2023-08-28,0.29698098
274,2023-09-22,0.29290974
274,2023-09-27,0.0338856
274,2023-10-02,0.320038
274,2023-11-11,0.365427
274,2023-11-16,0.40862286
274,2023-12-06,0.40710455
275,2023-05-15,0.40820962
275,2023-06-04,0.4229187
275,2023-06-09,0.41856816
275,2023-06-19,0.3754988
275,2023-06-24,0.361606
275,2023-06-29,0.35034072
275,2023-07-04,0.32114154
275,2023-07-09,0.28499645
275,2023-07-14,0.27699652
275,2023-07-19,0.27316433
275,2023-07-24,0.2605539
275,2023-08-03,0.24518117
275,2023-08-18,0.22372392
275,2023-08-23,-0.0063628335
275,2023-08-28,0.23698772
275,2023-09-22,0.23790309
275,2023-09-27,0.052117772
275,2023-10-02,0.25925505
275,2023-11-11,0.28945994
275,2023-11-16,0.32920235
275,2023-12-06,0.34224474
276,2023-05-15,0.45234805
276,2023-06-04,0.47524327
276,2023-06-09,0.45351854
276,2023-06-19,0.41809443
276,2023-06-24,0.392182
276,2023-06-29,0.37226045
276,2023-07-04,0.33518913
276,2023-07-09,0.3177157
276,2023-07-14,0.30670094
276,2023-07-19,0.30966735
276,2023-07-24,0.279757
276,2023-08-03,0.23496865
276,2023-08-18,0.22155543
276,2023-08-23,0.03736779
276,2023-08-28,0.2100081
276,2023-09-22,0.25397858
276,2023-09-27,0.2260585
276,2023-10-02,0.28681824
276,2023-11-11,0.25768757
276,2023-11-16,0.28422678
276,2023-12-06,0.3199009
277,2023-05-15,0.45174873
277,2023-06-04,0.46660212
277,2023-06-09,0.44647205
277,2023-06-19,0.41378513
277,2023-06-24,0.40041342
277,2023-06-29,0.39889178
277,2023-07-04,0.38571155
277,2023-07-09,0.3702832
277,2023-07-14,0.3608104
277,2023-07-19,0.34355482
277,2023-07-24,0.33390772
277,2023-08-03,0.28506652
277,2023-08-18,0.25023827
277,2023-08-23,0.08975759
277,2023-08-28,0.23509774
277,2023-09-22,0.27958015
277,2023-09-27,0.31055507
277,2023-10-02,0.21874174
277,2023-11-11,0.31527984
277,2023-11-16,0.3348709
277,2023-12-06,0.36644265
278,2023-05-15,0.41943765
278,2023-06-04,0.42371473
278,2023-06-09,0.41518706
278,2023-06-19,0.38735348
278,2023-06-24,0.38886485
278,2023-06-29,0.40109053
278,2023-07-04,0.39492923
278,2023-07-09,0.3789903
278,2023-07-14,0.37877664
278,2023-07-19,0.34605142
278,2023-07-24,0.35004976
278,2023-08-03,0.30100003
278,2023-08-18,0.2474827
278,2023-08-23,0.09911992
278,2023-08-28,0.23784856
278,2023-09-22,0.29587123
278,2023-09-27,0.29550144
278,2023-10-02,0.25421524
278,2023-11-11,0.31238604
278,2023-11-16,0.32960334
278,2023-12-06,0.37742755
279,2023-05-15,0.44607562
279,2023-06-04,0.47972426
279,2023-06-09,0.4623751
279,2023-06-19,0.44076872
279,2023-06-24,0.4366286
279,2023-06-29,0.43752056
279,2023-07-04,0.42165318
279,2023-07-09,0.3960079
279,2023-07-14,0.29726398
279,2023-07-19,0.36050653
279,2023-07-24,0.3297875
279,2023-08-03,0.2789414
279,2023-08-18,0.24093814
279,2023-08-23,0.09645343
279,2023-08-28,0.24527694
279,2023-09-22,0.27607927
279,2023-09-27,0.19118188
279,2023-10-02,0.2588275
279,2023-11-11,0.25406617
279,2023-11-16,0.26604334
279,2023-12-06,0.35158226
280,2023-05-15,0.42436072
280,2023-06-04,0.47680467
280,2023-06-09,0.46954072
280,2023-06-19,0.47390747
280,2023-06-24,0.47836882
280,2023-06-29,0.48147282
280,2023-07-04,0.4620097
280,2023-07-09,0.4348345
280,2023-07-14,0.34206703
280,2023-07-19,0.36153015
280,2023-07-24,0.38551396
280,2023-08-03,0.34492967
280,2023-08-18,0.26733515
280,2023-08-23,0.0050091445
280,2023-08-28,0.26371875
280,2023-09-22,0.284621
280,2023-09-27,0.22118177
280,2023-10-02,0.27174446
280,2023-11-11,0.31889626
280,2023-11-16,0.32828555
280,2023-12-06,0.37060645
281,2023-05-15,0.39238614
281,2023-06-04,0.44998518
281,2023-06-09,0.45449996
281,2023-06-19,0.47796202
281,2023-06-24,0.48457563
281,2023-06-29,0.48522735
281,2023-07-04,0.4675406
281,2023-07-09,0.44660756
281,2023-07-14,0.400351
281,2023-07-19,0.40421185
281,2023-07-24,0.4006953
281,2023-08-03,0.36145458
281,2023-08-18,0.3056817
281,2023-08-23,-0.017192602
281,2023-08-28,0.29201066
281,2023-09-22,0.33705217
281,2023-09-27,0.32829213
281,2023-10-02,0.32421446
281,2023-11-11,0.365909
281,2023-11-16,0.3898395
281,2023-12-06,0.38354436
282,2023-05-15,0.49842477
282,2023-06-04,0.5178755
282,2023-06-09,0.49217835
282,2023-06-19,0.47860125
282,2023-06-24,0.48273808
282,2023-06-29,0.49477884
282,2023-07-04,0.49821338
282,2023-07-09,0.48843086
282,2023-07-14,0.47793442
282,2023-07-19,0.42796084
282,2023-07-24,0.45680296
282,2023-08-03,0.4214758
282,2023-08-18,0.40612727
282,2023-08-23,0.06856515
282,2023-08-28,0.41316578
282,2023-09-22,0.40785244
282,2023-09-27,0.41746467
282,2023-10-02,0.39933234
282,2023-11-11,0.43642664
282,2023-11-16,0.46376556
282,2023-12-06,0.4890322
283,2023-05-15,0.5013106
283,2023-06-04,0.5203879
283,2023-06-09,0.5050893
283,2023-06-19,0.49607903
283,2023-06-24,0.49126333
283,2023-06-29,0.5019409
283,2023-07-04,0.5062773
283,2023-07-09,0.49972925
283,2023-07-14,0.4900081
283,2023-07-19,0.43245548
283,2023-07-24,0.501291
283,2023-08-03,0.47519717
283,2023-08-18,0.45943815
283,2023-08-23,0.15910523
283,2023-08-28,0.46667477
283,2023-09-22,0.45736396
283,2023-09-27,0.4691624
283,2023-10-02,0.46357378
283,2023-11-11,0.4843149
283,2023-11-16,0.4984696
283,2023-12-06,0.5113324
284,2023-05-15,0.52383995
284,2023-06-04,0.5259969
284,2023-06-09,0.38063672
284,2023-06-19,0.5098324
284,2023-06-24,0.49939248
284,2023-06-29,0.5061804
284,2023-07-04,0.5112851
284,2023-07-09,0.5039189
284,2023-07-14,0.4820327
284,2023-07-19,0.37134182
284,2023-07-24,0.5082636
284,2023-08-03,0.47881916
284,2023-08-18,0.46423632
284,2023-08-23,0.2611465
284,2023-08-28,0.4692934
284,2023-09-22,0.46499342
284,2023-09-27,0.47184956
284,2023-10-02,0.4390454
284,2023-11-11,0.46483916
284,2023-11-16,0.4854177
284,2023-12-06,0.51430273
285,2023-05-15,0.49921384
285,2023-06-04,0.5221381
285,2023-06-09,0.305408
285,2023-06-19,0.50286245
285,2023-06-24,0.50098664
285,2023-06-29,0.51289606
285,2023-07-04,0.520134
285,2023-07-09,0.51451725
285,2023-07-14,0.50021327
285,2023-07-19,0.38323227
285,2023-07-24,0.5235459
285,2023-08-03,0.5016602
285,2023-08-18,0.4920706
285,2023-08-23,0.29533505
285,2023-08-28,0.49510905
285,2023-09-22,0.4820047
285,2023-09-27,0.50072557
285,2023-10-02,0.49969253
285,2023-11-11,0.5090265
285,2023-11-16,0.5328066
285,2023-12-06,0.5255501
286,2023-05-15,0.50055534
286,2023-06-04,0.49515688
286,2023-06-09,0.45625916
286,2023-06-19,0.50611556
286,2023-06-24,0.50490993
286,2023-06-29,0.5152147
286,2023-07-04,0.52238894
286,2023-07-09,0.514996
286,2023-07-14,0.5031168
286,2023-07-19,0.34854937
286,2023-07-24,0.5274635
286,2023-08-03,0.50293916
286,2023-08-18,0.49765345
286,2023-08-23,0.30991986
286,2023-08-28,0.49173358
286,2023-09-22,0.48148936
286,2023-09-27,0.35858703
286,2023-10-02,0.5042882
286,2023-11-11,0.5184031
286,2023-11-16,0.54353005
286,2023-12-06,0.5036469
287,2023-05-15,0.42210108
287,2023-06-04,0.3557992
287,2023-06-09,0.42282024
287,2023-06-19,0.42654425
287,2023-06-24,0.41525492
287,2023-06-29,0.41157374
287,2023-07-04,0.3934024
287,2023-07-09,0.37036026
287,2023-07-14,0.352024
287,2023-07-19,0.243124
287,2023-07-24,0.34129757
287,2023-08-03,0.31413302
287,2023-08-18,0.3304872
287,2023-08-23,0.0368197
287,2023-08-28,0.31144094
287,2023-09-22,0.30553162
287,2023-09-27,0.20539369
287,2023-10-02,0.2936289
287,2023-11-11,0.38472277
287,2023-11-16,0.4012343
287,2023-12-06,0.39114657
288,2023-05-15,0.40790042
288,2023-06-04,0.30047888
288,2023-06-09,0.40564865
288,2023-06-19,0.3987634
288,2023-06-24,0.39323238
288,2023-06-29,0.38584536
288,2023-07-04,0.36767638
288,2023-07-09,0.3446299
288,2023-07-14,0.3235872
288,2023-07-19,0.22327921
288,2023-07-24,0.3127179
288,2023-08-03,0.28454098
288,2023-08-18,0.29480204
288,2023-08-23,0.0846976
288,2023-08-28,0.27936402
288,2023-09-22,0.2651323
288,2023-09-27,0.2593116
288,2023-10-02,0.25111532
288,2023-11-11,0.33679762
288,2023-11-16,0.34095183
288,2023-12-06,0.3578558
289,2023-05-15,0.49237174
289,2023-06-04,0.33225793
289,2023-06-09,0.49396053
289,2023-06-19,0.49718997
289,2023-06-24,0.49662134
289,2023-06-29,0.50478303
289,2023-07-04,0.51205474
289,2023-07-09,0.504842
289,2023-07-14,0.4923241
289,2023-07-19,0.26122943
289,2023-07-24,0.5191314
289,2023-08-03,0.49374133
289,2023-08-18,0.50057906
289,2023-08-23,0.22295597
289,2023-08-28,0.49277756
289,2023-09-22,0.4815357
289,2023-09-27,0.48902756
289,2023-10-02,0.5013675
289,2023-11-11,0.50050765
289,2023-11-16,0.51334155
289,2023-12-06,0.50202054
290,2023-05-15,0.4871133
290,2023-06-04,0.2816863
290,2023-06-09,0.4893443
290,2023-06-19,0.493453
290,2023-06-24,0.49136618
290,2023-06-29,0.49984023
290,2023-07-04,0.5090414
290,2023-07-09,0.5025648
290,2023-07-14,0.4887287
290,2023-07-19,0.2723098
290,2023-07-24,0.51420003
290,2023-08-03,0.49099645
290,2023-08-18,0.4962491
290,2023-08-23,0.30620906
290,2023-08-28,0.4937319
290,2023-09-22,0.47270083
290,2023-09-27,0.33457392
290,2023-10-02,0.5035164
290,2023-11-11,0.45633686
290,2023-11-16,0.5112379
290,2023-12-06,0.5133221
291,2023-05-15,0.487862
291,2023-06-04,0.2814359
291,2023-06-09,0.4895139
291,2023-06-19,0.49554878
291,2023-06-24,0.49238724
291,2023-06-29,0.5030541
291,2023-07-04,0.5135435
291,2023-07-09,0.5082127
291,2023-07-14,0.49565148
291,2023-07-19,0.3202296
291,2023-07-24,0.5194042
291,2023-08-03,0.4953667
291,2023-08-18,0.4960655
291,2023-08-23,0.2830524
291,2023-08-28,0.4947575
291,2023-09-22,0.48775968
291,2023-09-27,0.40619072
291,2023-10-02,0.5112792
291,2023-11-11,0.49198636
291,2023-11-16,0.52158433
291,2023-12-06,0.52804685
292,2023-05-15,0.48569727
292,2023-06-04,0.28418118
292,2023-06-09,0.4855649
292,2023-06-19,0.48798
292,2023-06-24,0.48776534
292,2023-06-29,0.4974071
292,2023-07-04,0.5067667
292,2023-07-09,0.5017098
292,2023-07-14,0.49079108
292,2023-07-19,0.3441722
292,2023-07-24,0.5150811
292,2023-08-03,0.49144623
292,2023-08-18,0.4814785
292,2023-08-23,0.4190727
292,2023-08-28,0.48943904
292,2023-09-22,0.4761004
292,2023-09-27,0.43071905
292,2023-10-02,0.50661886
292,2023-11-11,0.38347796
292,2023-11-16,0.5149596
292,2023-12-06,0.5212811
293,2023-05-15,0.4833379
293,2023-06-04,0.26662248
293,2023-06-09,0.49192554
293,2023-06-19,0.49064782
293,2023-06-24,0.49167743
293,2023-06-29,0.5014357
293,2023-07-04,0.51174134
293,2023-07-09,0.5066926
293,2023-07-14,0.4965559
293,2023-07-19,0.41967887
293,2023-07-24,0.5205899
293,2023-08-03,0.49762997
293,2023-08-18,0.47634527
293,2023-08-23,0.35846442
293,2023-08-28,0.49316227
293,2023-09-22,0.4733812
293,2023-09-27,0.1975824
293,2023-10-02,0.510868
293,2023-11-11,0.16917004
293,2023-11-16,0.52143127
293,2023-12-06,0.5186309
294,2023-05-15,0.20210032
294,2023-06-04,0.100367196
294,2023-06-09,0.20725775
294,2023-06-19,0.20357066
294,2023-06-24,0.20299348
294,2023-06-29,0.20765409
294,2023-07-04,0.21251489
294,2023-07-09,0.21023661
294,2023-07-14,0.2059566
294,2023-07-19,0.2070428
294,2023-07-24,0.21661013
294,2023-08-03,0.20537883
294,2023-08-18,0.18829975
294,2023-08-23,0.042808685
294,2023-08-28,0.20360216
294,2023-09-22,0.19835737
294,2023-09-27,0.06826006
294,2023-10-02,0.21202143
294,2023-11-11,0.13758616
294,2023-11-16,0.21874414
294,2023-12-06,0.2086521
295,2023-05-15,0.0048735207
295,2023-06-04,0.005371505
295,2023-06-09,0.005274295
295,2023-06-19,0.0052901204
295,2023-06-24,0.0053256094
295,2023-06-29,0.0051345085
295,2023-07-04,0.004905048
295,2023-07-09,0.0045863544
295,2023-07-14,0.0041938475
295,2023-07-19,0.0027570254
295,2023-07-24,0.004020618
295,2023-08-03,0.003874245
295,2023-08-18,0.0041355146
295,2023-08-23,0.0042608352
295,2023-08-28,0.004651932
295,2023-09-22,0.0044481372
295,2023-09-27,0.0006250569
295,2023-10-02,0.0039713574
295,2023-11-11,0.004238181
295,2023-11-16,0.00470256
295,2023-12-06,0.004573939
296,2023-05-15,0.4613501
296,2023-06-04,0.51120454
296,2023-06-09,0.5066831
296,2023-06-19,0.5044978
296,2023-06-24,0.49289677
296,2023-06-29,0.4888059
296,2023-07-04,0.4731296
296,2023-07-09,0.44969967
296,2023-07-14,0.43333825
296,2023-07-19,0.35768598
296,2023-07-24,0.4073391
296,2023-08-03,0.36373797
296,2023-08-18,0.34338263
296,2023-08-23,0.27369976
296,2023-08-28,0.3789077
296,2023-09-22,0.3957289
296,2023-09-27,0.14460312
296,2023-10-02,0.36430788
296,2023-11-11,0.40639278
296,2023-11-16,0.4819592
296,2023-12-06,0.4494639
297,2023-05-15,0.5169382
297,2023-06-04,0.5443178
297,2023-06-09,0.5261864
297,2023-06-19,0.50701034
297,2023-06-24,0.49328768
297,2023-06-29,0.4898215
297,2023-07-04,0.4686361
297,2023-07-09,0.44328955
297,2023-07-14,0.44208097
297,2023-07-19,0.3971318
297,2023-07-24,0.42246288
297,2023-08-03,0.37685332
297,2023-08-18,0.33560723
297,2023-08-23,0.29141235
297,2023-08-28,0.35913983
297,2023-09-22,0.39651522
297,2023-09-27,0.16783103
297,2023-10-02,0.40976688
297,2023-11-11,0.43338993
297,2023-11-16,0.5054168
297,2023-12-06,0.4271693
298,2023-05-15,0.51853365
298,2023-06-04,0.53633887
298,2023-06-09,0.5254411
298,2023-06-19,0.5147871
298,2023-06-24,0.5033812
298,2023-06-29,0.49999502
298,2023-07-04,0.47793648
298,2023-07-09,0.44989282
298,2023-07-14,0.44645736
298,2023-07-19,0.40592703
298,2023-07-24,0.41844687
298,2023-08-03,0.3925702
298,2023-08-18,0.32129177
298,2023-08-23,0.17304492
298,2023-08-28,0.29610345
298,2023-09-22,0.31713468
298,2023-09-27,0.18438831
298,2023-10-02,0.3827555
298,2023-11-11,0.41255552
298,2023-11-16,0.4569238
298,2023-12-06,0.5008599
299,2023-05-15,0.48477253
299,2023-06-04,0.43880633
299,2023-06-09,0.42435434
299,2023-06-19,0.40182868
299,2023-06-24,0.3988086
299,2023-06-29,0.37756857
299,2023-07-04,0.3517184
299,2023-07-09,0.31322387
299,2023-07-14,0.29181403
299,2023-07-19,0.29062724
299,2023-07-24,0.27984405
299,2023-08-03,0.27007994
299,2023-08-18,0.2665191
299,2023-08-23,0.04842362
299,2023-08-28,0.24124472
299,2023-09-22,0.2957346
299,2023-09-27,0.25107807
299,2023-10-02,0.27676427
299,2023-11-11,0.28876486
299,2023-11-16,0.29226443
299,2023-12-06,0.37925482
300,2023-05-15,0.5066089
300,2023-06-04,0.4510659
300,2023-06-09,0.4378638
300,2023-06-19,0.41783234
300,2023-06-24,0.4066748
300,2023-06-29,0.37995002
300,2023-07-04,0.34160778
300,2023-07-09,0.2960565
300,2023-07-14,0.2675046
300,2023-07-19,0.2523537
300,2023-07-24,0.24488427
300,2023-08-03,0.22343394
300,2023-08-18,0.23684916
300,2023-08-23,0.051348608
300,2023-08-28,0.2065423
300,2023-09-22,0.26949647
300,2023-09-27,0.24932015
300,2023-10-02,0.25367263
300,2023-11-11,0.288381
300,2023-11-16,0.33380798
300,2023-12-06,0.3657477
301,2023-05-15,0.5149865
301,2023-06-04,0.5213252
301,2023-06-09,0.47312582
301,2023-06-19,0.4199972
301,2023-06-24,0.40464363
301,2023-06-29,0.3917752
301,2023-07-04,0.371924
301,2023-07-09,0.3600241
301,2023-07-14,0.35074097
301,2023-07-19,0.35398164
301,2023-07-24,0.3239981
301,2023-08-03,0.2839729
301,2023-08-18,0.2778161
301,2023-08-23,0.17469473
301,2023-08-28,0.26598147
301,2023-09-22,0.30268064
301,2023-09-27,0.31331
301,2023-10-02,0.2136519
301,2023-11-11,0.3325845
301,2023-11-16,0.35190377
301,2023-12-06,0.40454367
302,2023-05-15,0.5360034
302,2023-06-04,0.55088586
302,2023-06-09,0.5357357
302,2023-06-19,0.521711
302,2023-06-24,0.5187751
302,2023-06-29,0.52970856
302,2023-07-04,0.528287
302,2023-07-09,0.5166802
302,2023-07-14,0.5088053
302,2023-07-19,0.4883736
302,2023-07-24,0.4960197
302,2023-08-03,0.4650252
302,2023-08-18,0.42220247
302,2023-08-23,0.19997886
302,2023-08-28,0.41431808
302,2023-09-22,0.42231995
302,2023-09-27,0.43572426
302,2023-10-02,0.38646075
302,2023-11-11,0.46169874
302,2023-11-16,0.5022225
302,2023-12-06,0.47098836
303,2023-05-15,0.46794936
303,2023-06-04,0.48963726
303,2023-06-09,0.46336323
303,2023-06-19,0.4219566
303,2023-06-24,0.4209894
303,2023-06-29,0.43276381
303,2023-07-04,0.42118207
303,2023-07-09,0.40580034
303,2023-07-14,0.38225257
303,2023-07-19,0.37425262
303,2023-07-24,0.36006525
303,2023-08-03,0.31482697
303,2023-08-18,0.25591576
303,2023-08-23,0.10860055
303,2023-08-28,0.24992359
303,2023-09-22,0.28660148
303,2023-09-27,0.29391697
303,2023-10-02,0.28323865
303,2023-11-11,0.3310798
303,2023-11-16,0.34610373
303,2023-12-06,0.37034598
304,2023-05-15,0.47756264
304,2023-06-04,0.527987
304,2023-06-09,0.501067
304,2023-06-19,0.47209552
304,2023-06-24,0.4638056
304,2023-06-29,0.4677256
304,2023-07-04,0.44385687
304,2023-07-09,0.4263801
304,2023-07-14,0.2399234
304,2023-07-19,0.39731544
304,2023-07-24,0.37349272
304,2023-08-03,0.34219062
304,2023-08-18,0.28591314
304,2023-08-23,0.0829375
304,2023-08-28,0.2611977
